id,lang,text,created
1505282606602063878,de,"@stickytoffita AvatarsNFTs #2626 fixed on Ethereum BlockChain(Frozen metadata) under 1 ETH
Link in bio
#openseanfts @opensea #NFTGiveaways #NFTshill #nftsale #NFTCommunity #NFTdrops #NFTs #Bitcoin #EthereumNFTs #Ethereum #ETH https://t.co/qNSZ5gonYB",2022-03-19 20:38:34+00:00
1505282605784223745,und,"@BSCGemsAlert @BITONIUM_IO #DaliArmy #DaliToken #Dali #DaliNFT #KYCApproved #DaliGames #DontMissOut #DaliMetaverse #GameFi #BTC #BSC #BINANCE #Crypto
#bitcoin #ethereum #cryptocurrency #meta #metaverse #google #bnb #binance #kucoin #coinbase #coinmarketcap https://t.co/C8GyALt8yf",2022-03-19 20:38:34+00:00
1505282600960552961,en,@Idontga30060669 @BITCOIN_OR_HFSP @JamieHa45846696 @LFC_talk_YNWA @utd_JonesLUHR_ He never played midfield man. Never.,2022-03-19 20:38:33+00:00
1505282599979307010,tr,"📌ETH/BTC 

#Ethereum  #Bitcoin paritesinde düşen trend kırıldı, Ancak önceki tepe henüz geçilmedi ve retest gelmedi. Fake kalma ihtimalini göz ardı etmeden işlemlere girmek gerekli. eth/btc paritesi Altcoinlerin yükselişi için indikatör niteliğinde bir parite. https://t.co/xtpijmOXsb",2022-03-19 20:38:33+00:00
1505282599312191488,pl,"ZMONEY(ZMY) A DECENTRALIZED TOKEN.
#Zmoney #zmy #Zmoneytoken #Presale
#cryptocurrence #CoinMarketCap #bitcoin #BNB #MONEY #CryptoNews #CryptocurrencyNews #cryptofuture #Presalelive! #NFT #NFTS #ZmoneyNFT #Metaverse #MetaverseNFT #upGradNow #payment
More: https://t.co/ke3DWkmj6Y https://t.co/DOggJvp6rC",2022-03-19 20:38:33+00:00
1505282597802450946,en,"Ceek is the best in metaverse projects. 
@CEEK

@HuobiGlobal
 
@FTX_Official
 
@krakenfx
 
@kucoincom
 
@binance
 
@coinbase
 
@Bybit_Official

#Metaverse #Ceek #btc #Bitcoin #altcoins #altcoinseason #BNB #AVAX #ETH #Solana https://t.co/v29y6bl0rI",2022-03-19 20:38:32+00:00
1505282596162490380,und,#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/TJJrTtWwPH,2022-03-19 20:38:32+00:00
1505282594916773889,en,"@latimessports @latimes For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a trusted Bitcoin expert and stick to him @Arnoldnike93

Invest and play at similar times each day.
Because :
In times of chaos, your investment is your anchor to success⚖️",2022-03-19 20:38:32+00:00
1505282594832891907,und,#Bitcoin 42250 USD,2022-03-19 20:38:32+00:00
1505282594778361856,en,"The name of the mysterious founder of Bitcoin ""Satoshi Nakamoto"" - is fictional ... no one knows who the real founder of Bitcoin is.

#BitcoinButtongame #Binance https://t.co/gBt6x7Phwo",2022-03-19 20:38:32+00:00
1505282614743154703,es,"@rodrigoayalasv Invertí $500 en Bitcoin con la ayuda del Sr. @woodsRestro y obtuve $3800 en 2 días hábiles como ganancia.  Este hombre ha cambiado muchas vidas, incluida la mía, muchas gracias @woodsRestro",2022-03-19 20:38:36+00:00
1505282611416993792,en,The strongest bullish signal flashed for #XRP #bitcoin #btc #ethereum #eth https://t.co/GeHfksFjNN,2022-03-19 20:38:36+00:00
1505282606602063878,de,"@stickytoffita AvatarsNFTs #2626 fixed on Ethereum BlockChain(Frozen metadata) under 1 ETH
Link in bio
#openseanfts @opensea #NFTGiveaways #NFTshill #nftsale #NFTCommunity #NFTdrops #NFTs #Bitcoin #EthereumNFTs #Ethereum #ETH https://t.co/qNSZ5gonYB",2022-03-19 20:38:34+00:00
1505282605784223745,und,"@BSCGemsAlert @BITONIUM_IO #DaliArmy #DaliToken #Dali #DaliNFT #KYCApproved #DaliGames #DontMissOut #DaliMetaverse #GameFi #BTC #BSC #BINANCE #Crypto
#bitcoin #ethereum #cryptocurrency #meta #metaverse #google #bnb #binance #kucoin #coinbase #coinmarketcap https://t.co/C8GyALt8yf",2022-03-19 20:38:34+00:00
1505282600960552961,en,@Idontga30060669 @BITCOIN_OR_HFSP @JamieHa45846696 @LFC_talk_YNWA @utd_JonesLUHR_ He never played midfield man. Never.,2022-03-19 20:38:33+00:00
1505282599979307010,tr,"📌ETH/BTC 

#Ethereum  #Bitcoin paritesinde düşen trend kırıldı, Ancak önceki tepe henüz geçilmedi ve retest gelmedi. Fake kalma ihtimalini göz ardı etmeden işlemlere girmek gerekli. eth/btc paritesi Altcoinlerin yükselişi için indikatör niteliğinde bir parite. https://t.co/xtpijmOXsb",2022-03-19 20:38:33+00:00
1505282599312191488,pl,"ZMONEY(ZMY) A DECENTRALIZED TOKEN.
#Zmoney #zmy #Zmoneytoken #Presale
#cryptocurrence #CoinMarketCap #bitcoin #BNB #MONEY #CryptoNews #CryptocurrencyNews #cryptofuture #Presalelive! #NFT #NFTS #ZmoneyNFT #Metaverse #MetaverseNFT #upGradNow #payment
More: https://t.co/ke3DWkmj6Y https://t.co/DOggJvp6rC",2022-03-19 20:38:33+00:00
1505282597802450946,en,"Ceek is the best in metaverse projects. 
@CEEK

@HuobiGlobal
 
@FTX_Official
 
@krakenfx
 
@kucoincom
 
@binance
 
@coinbase
 
@Bybit_Official

#Metaverse #Ceek #btc #Bitcoin #altcoins #altcoinseason #BNB #AVAX #ETH #Solana https://t.co/v29y6bl0rI",2022-03-19 20:38:32+00:00
1505282596162490380,und,#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/TJJrTtWwPH,2022-03-19 20:38:32+00:00
1505282594916773889,en,"@latimessports @latimes For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a trusted Bitcoin expert and stick to him @Arnoldnike93

Invest and play at similar times each day.
Because :
In times of chaos, your investment is your anchor to success⚖️",2022-03-19 20:38:32+00:00
1505282618400509952,en,@danheld Kick myself for never buying any of that slow ass Bitcoin,2022-03-19 20:38:37+00:00
1505282615724572673,en,Get IN now don't be LATE #xrp #binance #cryptocurrency #bitcoin https://t.co/kd7NLh8SED,2022-03-19 20:38:37+00:00
1505282614743154703,es,"@rodrigoayalasv Invertí $500 en Bitcoin con la ayuda del Sr. @woodsRestro y obtuve $3800 en 2 días hábiles como ganancia.  Este hombre ha cambiado muchas vidas, incluida la mía, muchas gracias @woodsRestro",2022-03-19 20:38:36+00:00
1505282611416993792,en,The strongest bullish signal flashed for #XRP #bitcoin #btc #ethereum #eth https://t.co/GeHfksFjNN,2022-03-19 20:38:36+00:00
1505282606602063878,de,"@stickytoffita AvatarsNFTs #2626 fixed on Ethereum BlockChain(Frozen metadata) under 1 ETH
Link in bio
#openseanfts @opensea #NFTGiveaways #NFTshill #nftsale #NFTCommunity #NFTdrops #NFTs #Bitcoin #EthereumNFTs #Ethereum #ETH https://t.co/qNSZ5gonYB",2022-03-19 20:38:34+00:00
1505282605784223745,und,"@BSCGemsAlert @BITONIUM_IO #DaliArmy #DaliToken #Dali #DaliNFT #KYCApproved #DaliGames #DontMissOut #DaliMetaverse #GameFi #BTC #BSC #BINANCE #Crypto
#bitcoin #ethereum #cryptocurrency #meta #metaverse #google #bnb #binance #kucoin #coinbase #coinmarketcap https://t.co/C8GyALt8yf",2022-03-19 20:38:34+00:00
1505282600960552961,en,@Idontga30060669 @BITCOIN_OR_HFSP @JamieHa45846696 @LFC_talk_YNWA @utd_JonesLUHR_ He never played midfield man. Never.,2022-03-19 20:38:33+00:00
1505282599979307010,tr,"📌ETH/BTC 

#Ethereum  #Bitcoin paritesinde düşen trend kırıldı, Ancak önceki tepe henüz geçilmedi ve retest gelmedi. Fake kalma ihtimalini göz ardı etmeden işlemlere girmek gerekli. eth/btc paritesi Altcoinlerin yükselişi için indikatör niteliğinde bir parite. https://t.co/xtpijmOXsb",2022-03-19 20:38:33+00:00
1505282599312191488,pl,"ZMONEY(ZMY) A DECENTRALIZED TOKEN.
#Zmoney #zmy #Zmoneytoken #Presale
#cryptocurrence #CoinMarketCap #bitcoin #BNB #MONEY #CryptoNews #CryptocurrencyNews #cryptofuture #Presalelive! #NFT #NFTS #ZmoneyNFT #Metaverse #MetaverseNFT #upGradNow #payment
More: https://t.co/ke3DWkmj6Y https://t.co/DOggJvp6rC",2022-03-19 20:38:33+00:00
1505282597802450946,en,"Ceek is the best in metaverse projects. 
@CEEK

@HuobiGlobal
 
@FTX_Official
 
@krakenfx
 
@kucoincom
 
@binance
 
@coinbase
 
@Bybit_Official

#Metaverse #Ceek #btc #Bitcoin #altcoins #altcoinseason #BNB #AVAX #ETH #Solana https://t.co/v29y6bl0rI",2022-03-19 20:38:32+00:00
1505282624109088773,en,The strongest bullish signal flashed for #XRP #bitcoin #btc #ethereum #eth https://t.co/WeuApTJ5jQ,2022-03-19 20:38:39+00:00
1505282623215747073,en,Get IN now don't be LATE #xrp #binance #cryptocurrency #bitcoin https://t.co/epkinUUD3j,2022-03-19 20:38:38+00:00
1505282621898637323,en,XRP is getting ready to take off to the moon! #altcoin #bitcoin #binance #xrp #ripple https://t.co/cYCNYJ7MX1,2022-03-19 20:38:38+00:00
1505282621814759425,und,#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/3I2A14540j,2022-03-19 20:38:38+00:00
1505282621009534979,en,XRP is getting ready to take off to the moon! #altcoin #bitcoin #binance #xrp #ripple https://t.co/ZL16dmB7iF,2022-03-19 20:38:38+00:00
1505282620686585856,en,"@nathaliejacoby1 btw , I'd like to hear about Bitcoin if you have a min....Ty...",2022-03-19 20:38:38+00:00
1505282620439117829,und,"@BSCGemsAlert #DaliArmy #DaliToken #Dali #DaliNFT #KYCApproved #DaliGames #DontMissOut #DaliMetaverse #GameFi #BTC #BSC #BINANCE #Crypto
#bitcoin #ethereum #cryptocurrency #meta #metaverse #google #bnb #binance #kucoin #coinbase #coinmarketcap https://t.co/i3ydBe0oHf",2022-03-19 20:38:38+00:00
1505282619847675910,cs,"Aktuální cena #bitcoin je: $42258.00
- očekávaný pohyb -&gt; nahoru, dolů nebo do strany
#NotFinancialAdvise",2022-03-19 20:38:38+00:00
1505282618400509952,en,@danheld Kick myself for never buying any of that slow ass Bitcoin,2022-03-19 20:38:37+00:00
1505282615724572673,en,Get IN now don't be LATE #xrp #binance #cryptocurrency #bitcoin https://t.co/kd7NLh8SED,2022-03-19 20:38:37+00:00
1505282631763697673,en,"@trailblazers For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a trusted Bitcoin expert and stick to him @Arnoldnike93

Invest and play at similar times each day.
Because :
In times of chaos, your investment is your anchor to success⚖️",2022-03-19 20:38:40+00:00
1505282624109088773,en,The strongest bullish signal flashed for #XRP #bitcoin #btc #ethereum #eth https://t.co/WeuApTJ5jQ,2022-03-19 20:38:39+00:00
1505282623215747073,en,Get IN now don't be LATE #xrp #binance #cryptocurrency #bitcoin https://t.co/epkinUUD3j,2022-03-19 20:38:38+00:00
1505282621898637323,en,XRP is getting ready to take off to the moon! #altcoin #bitcoin #binance #xrp #ripple https://t.co/cYCNYJ7MX1,2022-03-19 20:38:38+00:00
1505282621814759425,und,#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/3I2A14540j,2022-03-19 20:38:38+00:00
1505282621009534979,en,XRP is getting ready to take off to the moon! #altcoin #bitcoin #binance #xrp #ripple https://t.co/ZL16dmB7iF,2022-03-19 20:38:38+00:00
1505282620686585856,en,"@nathaliejacoby1 btw , I'd like to hear about Bitcoin if you have a min....Ty...",2022-03-19 20:38:38+00:00
1505282620439117829,und,"@BSCGemsAlert #DaliArmy #DaliToken #Dali #DaliNFT #KYCApproved #DaliGames #DontMissOut #DaliMetaverse #GameFi #BTC #BSC #BINANCE #Crypto
#bitcoin #ethereum #cryptocurrency #meta #metaverse #google #bnb #binance #kucoin #coinbase #coinmarketcap https://t.co/i3ydBe0oHf",2022-03-19 20:38:38+00:00
1505282619847675910,cs,"Aktuální cena #bitcoin je: $42258.00
- očekávaný pohyb -&gt; nahoru, dolů nebo do strany
#NotFinancialAdvise",2022-03-19 20:38:38+00:00
1505282618400509952,en,@danheld Kick myself for never buying any of that slow ass Bitcoin,2022-03-19 20:38:37+00:00
1509197427953344512,vi,"@ZssBecker🟥 $BTC: 47148.31 USD
🟥 $ETH: 3382.35 USD
🟥 $BNB: 438.40 USD
🟥 $XRP: 0.861 USD
🟥 $SOL: 123.02 USD
🟥 $ADA: 1.18 USD
🟩 $LUNA: 108.18 USD
🟥 $AVAX: 96.73 USD

 #Crypto #Bitcoin",2022-03-30 15:54:41+00:00
1509197427001413636,und,#TaleteCode #Staking #defiyield #defi #BSC #defiproject #HighesFixedAPY #titano #Bitcoin #crypto https://t.co/ZBRFEhXPnn,2022-03-30 15:54:40+00:00
1509197422458597377,en,"🌕 Biggest #Cryptos 1-Day Volume

#Bitcoin: $47,113.49 (−1.44%)
#ethereum: $3,373.64 (−2.14%)
$ZIL: $0.14906 (+46.68%)
$BCH: $380.9 (+0.58%)
$SOL: $118.8 (+4.23%)

👉 Follow to bring #altcoin dashboard right to your feed. https://t.co/gsrky60mZm",2022-03-30 15:54:39+00:00
1509197422236508165,en,"@HeraldNMB Being the head of the home isn't easy, you are expected to provide for the home, I lost my job during the pandemic and relied on the little money I had,things were hard until I met @Vina_Redmon and started Bitcoin trading, I earned  R150,000 in 3 weeks thanks @Vina_Redmon",2022-03-30 15:54:39+00:00
1509197421154549760,en,"@smile_nima_ Chance to win $750 PayPal Giftcard #MONEY 
. 
https://t.co/cfOJrn0frm
. 
#USA #UkraineWar #NATO #MarkTuan #Ukraine #BBUltimate #HarryStyles #FIFA22 #fitness #Bitcoin #BitcoinButton #cryptotrading #cryptocurrencies",2022-03-30 15:54:39+00:00
1509197420743348229,und,#FlagNetwork #Airdrop #NFTs #Bitcoin https://t.co/3vBI61bTh0,2022-03-30 15:54:39+00:00
1509197417782157317,en,"This zesty faucet from @_bitcoiner is making me tweet this to claim my free Lightning sats. ⚡

@boltcoiner unlock me 39304397-96e3-4374-bda9-0bf1394f0b25

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/sHCyliVtWl",2022-03-30 15:54:38+00:00
1509197416473546753,en,"@greenpeaceusa  Since you disabled comments on your Bitcoin post, I’ll post here. LOL if you spent $5,000,000 to try to change its code. Should have just bought BTC with that now lost $ 😂      🤡🌎",2022-03-30 15:54:38+00:00
1509197414481248268,en,@CryptoGemsCom @SaitokiInu ~$5m mkt 🧢 today. Big announcements coming later today. Already up 40% 24hr. Alpha release in a few weeks. #P2E #P2Egaming #binance #Ethereum #bitcoin https://t.co/3PmXuT3hra,2022-03-30 15:54:37+00:00
1509197412052910082,en,"@TheBitcoinConf 🎗️UPCOMING LAUNCH SOON🎗️

💥 @TeacherDoge THE NEW BSC 100X GEMS!

🔥 UTILITY:
🏅TEACHER DOGE SWAP
🎖️TEACHER DOGE SNIPER BOT

⭐ TG Global 🌐 : https://t.co/u4JmZgev8W

#Binance #BNB #ETH #BITCOIN #DOGE #MEMETECH #BABYDOGE #SHIBA #TEACHERDOGE",2022-03-30 15:54:37+00:00
1509197447196782595,en,@andyholloway Buy bitcoin.,2022-03-30 15:54:45+00:00
1509197443707015168,es,"Obrigado. Por favor.
32yyeXCAqrxbKMvSDP9ymib64wJfB8GUbe

#Bitcoin
#help",2022-03-30 15:54:44+00:00
1509197442780172295,en,"[⭐️🔵 NEW LISTING⭐️]
[FIBO] BEING LISTED IN COINMARKETCAP [SUPERAPIV2]

More Info in bio

$AU #Bitcoin #AutoCrypto #crypto #cryptocurrecy #BNB #ToTheMoon #BSC #BSCGem #GEM #altcoin #token",2022-03-30 15:54:44+00:00
1509197442335612929,en,Meghan Markle’s Father Makes Bizarre Claim About Queen #bitcoin #news #today #Meghan #Markles #Father #Bizarre #Claim #Queen https://t.co/1aUafzFewc,2022-03-30 15:54:44+00:00
1509197441257832448,en,"@AirdropStario Good is very nice project. I am very glad to participate this project 

@Naimulkabir11
@payelbaby516
@MdShaki98142207

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #UMAY #Airdropstario",2022-03-30 15:54:44+00:00
1509197438992908293,en,"@lausefer1999 @TheBitcoinConf 🎗️UPCOMING LAUNCH SOON🎗️

💥 @TeacherDoge THE NEW BSC 100X GEMS!

🔥 UTILITY:
🏅TEACHER DOGE SWAP
🎖️TEACHER DOGE SNIPER BOT

⭐ TG Global 🌐 : https://t.co/u4JmZgev8W

#Binance #BNB #ETH #BITCOIN #DOGE #MEMETECH #BABYDOGE #SHIBA #TEACHERDOGE",2022-03-30 15:54:43+00:00
1509197438581620740,en,"@benitezent Banks are ready for crypto. Don't let them fool u.

https://t.co/Bf0iivLBSZ",2022-03-30 15:54:43+00:00
1509197437096898571,en,"@SongezoZibi @ferialhaffajee Being the head of the home isn't easy, you are expected to provide for the home, I lost my job during the pandemic and relied on the little money I had,things were hard until I met @Vina_Redmon and started Bitcoin trading, I earned  R150,000 in 3 weeks thanks @Vina_Redmon",2022-03-30 15:54:43+00:00
1509197436849434625,en,"@Sanjotfreedom I think it's a good time to be Bitcoin heavy so with that I'm looking more for trades on LTC &amp; ETH as a BTC trade follow up.
Been rotating trade profits to $AZERO &amp; $AVAX HODL bags b/c I think these DAG protocols are going to start to steal the spotlight in 2022.",2022-03-30 15:54:43+00:00
1509197434416959489,en,"@moonstarter_off I hope this project in future is very strong position,Like that Bitcoin and other top coin, best of luck 

@Naum_Mahmud 
@Merazul89984848 
@SkSumon68386460",2022-03-30 15:54:42+00:00
1509197450715750400,en,"@News24 @AlexMitchley Few month ago I was struggling to fend for my self and my kids ,at my last bus stop I decided to give Bitcoin trading a try ,through the help of @MarkdonaldTowns I was able to earn R250,000 in a duration one month thank you so much",2022-03-30 15:54:46+00:00
1509197450581790720,en,"The team of this project has great talent and experience, almost certainly that the future of this project looks good and success is guaranteed. #DeFi #TeleFy #DEX #crytocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH",2022-03-30 15:54:46+00:00
1509197447196782595,en,@andyholloway Buy bitcoin.,2022-03-30 15:54:45+00:00
1509197443707015168,es,"Obrigado. Por favor.
32yyeXCAqrxbKMvSDP9ymib64wJfB8GUbe

#Bitcoin
#help",2022-03-30 15:54:44+00:00
1509197442780172295,en,"[⭐️🔵 NEW LISTING⭐️]
[FIBO] BEING LISTED IN COINMARKETCAP [SUPERAPIV2]

More Info in bio

$AU #Bitcoin #AutoCrypto #crypto #cryptocurrecy #BNB #ToTheMoon #BSC #BSCGem #GEM #altcoin #token",2022-03-30 15:54:44+00:00
1509197442335612929,en,Meghan Markle’s Father Makes Bizarre Claim About Queen #bitcoin #news #today #Meghan #Markles #Father #Bizarre #Claim #Queen https://t.co/1aUafzFewc,2022-03-30 15:54:44+00:00
1509197441257832448,en,"@AirdropStario Good is very nice project. I am very glad to participate this project 

@Naimulkabir11
@payelbaby516
@MdShaki98142207

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #UMAY #Airdropstario",2022-03-30 15:54:44+00:00
1509197438992908293,en,"@lausefer1999 @TheBitcoinConf 🎗️UPCOMING LAUNCH SOON🎗️

💥 @TeacherDoge THE NEW BSC 100X GEMS!

🔥 UTILITY:
🏅TEACHER DOGE SWAP
🎖️TEACHER DOGE SNIPER BOT

⭐ TG Global 🌐 : https://t.co/u4JmZgev8W

#Binance #BNB #ETH #BITCOIN #DOGE #MEMETECH #BABYDOGE #SHIBA #TEACHERDOGE",2022-03-30 15:54:43+00:00
1509197438581620740,en,"@benitezent Banks are ready for crypto. Don't let them fool u.

https://t.co/Bf0iivLBSZ",2022-03-30 15:54:43+00:00
1509197437096898571,en,"@SongezoZibi @ferialhaffajee Being the head of the home isn't easy, you are expected to provide for the home, I lost my job during the pandemic and relied on the little money I had,things were hard until I met @Vina_Redmon and started Bitcoin trading, I earned  R150,000 in 3 weeks thanks @Vina_Redmon",2022-03-30 15:54:43+00:00
1511706894284562453,und,https://t.co/PAcmgt6dOd,2022-04-06 14:06:24+00:00
1511706893865009165,en,"Fantastic project great potential. Glad to be part of this project. Go to the moon. ❤️❤️❤️❤️
@elonmusk 
@taraqur007 
@TaraqurMd 
@NasimUd18757095
@PlayStation479
#cryptocurrency #airdrop
#BSC #ETH #Bitcoin https://t.co/2tREMAY1h9",2022-04-06 14:06:24+00:00
1511706893261094913,tr,"#btc deki sert hareket ile solanadan kâr almak zorunda kaldım.
Daha güzel günlerde görüşeceğiz ciğerim
#Solana #sol #Bitcoin",2022-04-06 14:06:24+00:00
1511706883282792450,en,"By clicking and fulfilling mini-tasks, you'll have the chance to earn your first BITCOIN with @VSTMEX! Join our community today and watch for our launch VERY SOON. 😎

🎯 https://t.co/U5hEscSvpP
🎯 https://t.co/LmnJDAldAQ
🎯 https://t.co/NqFpAUqQTF

#bitcoin #crypto #blockchain https://t.co/xJd3hEZwhp",2022-04-06 14:06:21+00:00
1511706881617584138,en,"UrMoMzSYDdiK found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/gme7XQPusY #cryptocurrency #127489 https://t.co/mSmmWkInnj",2022-04-06 14:06:21+00:00
1511706880581591043,en,In celebration of Luna and micro strategy buying btc yesterday I spent my last 3 dollars on bitcoin 🎉 https://t.co/DNui2PVmEs,2022-04-06 14:06:21+00:00
1511706874931994627,en,"ONTO Teams Up with StarCrazy for a $1,500 WGFT Giveaway! @ONTOWallet @OntologyNetwork @StarCrazyGame 
#Airdrops #Airdrop #Crypto #airdropalert #Giveaways #Giveaway #Gleam #Metaverse #NFT #Bitcoin 

@AirdropWLTurkey

https://t.co/Ir2d0Sy83K",2022-04-06 14:06:19+00:00
1511706874483130371,ja,"利益確定シマシタ。

●確定額　2.85円
●通算損益額　-365.69円

#仮想通貨
#bitcoin",2022-04-06 14:06:19+00:00
1511706873396969473,und,"https://t.co/QsHWRmVkzR

#SHIBUY #Bitcoin #Binance #BNB #BSC #BTC #dogecoin #doge #SHIBARMY #SHIB #shibainu #elonmusk #crypto #pancakeswap #SOL #SAFEMOON #MRI #FLOKI #APE #ZIL #Zilliqa #Metaverse #NFT #altcoin #opensea #P2E #ALTSEASON #alts
936",2022-04-06 14:06:19+00:00
1511706873036255236,tr,$Solana agresif yükleşi ile trendini test etmemişti ama yeşil kutu içerisinden alım yapıp tepki göstermesini bekleyeceğim yatay destek seviyesi 104-103 seviyesi buranın altında 4h mum kapatırsa stoplarım. #Bitcoin #Solana https://t.co/enFFYNeePR,2022-04-06 14:06:19+00:00
1511706908637470720,und,"https://t.co/QsHWRmVkzR

#SHIBUY #Bitcoin #Binance #BNB #BSC #BTC #dogecoin #doge #SHIBARMY #SHIB #shibainu #elonmusk #crypto #pancakeswap #SOL #SAFEMOON #MRI #FLOKI #APE #ZIL #Zilliqa #Metaverse #NFT #altcoin #opensea #P2E #ALTSEASON #alts
937",2022-04-06 14:06:27+00:00
1511706904619233282,en,Market is Bearish! Bears are celebrating! #Crypto #CryptoTrading #CryptoMarket #BTC #ETH #Altcoin #Bitcoin #AVAX $BTC $ETH,2022-04-06 14:06:26+00:00
1511706904539578372,tr,@bycoinhunter #Bitcoin in FED'e kadar son bir zirve olacağından emin oldukları için.,2022-04-06 14:06:26+00:00
1511706903554162692,en,@NFTLoverX3 @MoodyOwlNFT PRIVATE AND PUBLIC MINT WILL BE ON THE SAME DAAAY!! CAN'T WAIT 😩😌💕 #AikoShades WILL BE EPIIIC!!! No doubt because the first collection was freaking sold out!! SO DON'T MISS THESE AMAZING AIKO WAIFUS!! @elonmusk @APompliano @saylor @Bitcoin @BarrySilbert #aiko #SolanaNFTs,2022-04-06 14:06:26+00:00
1511706902673387523,en,"@cryptonewshindi BREAKING NEWS !!!!
""BTC PAIR SHIBA""

SHIBA TO THE MARS.
#SHIB #shiba #SHIBARMY #ShibArmy #shibainu #Shibarium  #Shiberse #SHIBOSHIS #ShibaSwap #SHIBARMY4LIFE #SHIBABURNTOKEN 
https://t.co/ZWq5pvDmJh",2022-04-06 14:06:26+00:00
1511706902451060738,en,"Fantastic project with great potential. The team's dedication and ingenuity with excellent fan support will make this the envy of the crypto world. Glad to .
@MdJamal42834
@SOHAN08929083
@MstParvin10

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #ImmortalCat #ICC #Airdropstario https://t.co/6h4bmUebRp",2022-04-06 14:06:26+00:00
1511706902387900422,en,Beautiful 🥰 #Crypto #cryptocurrency #Bitcoin https://t.co/J3LAHwqiZ7,2022-04-06 14:06:26+00:00
1511706901876453377,en,"By any chance if you are seeing this
Wish I could get a financial fund of 18million dollars or 400 Bitcoin. Please help me get this fund.
@CoinbaseSupport https://t.co/RcMkumqP7A",2022-04-06 14:06:26+00:00
1511706901649977346,en,"Blockchain ecosystem Terra founder Do Kwon has officially confirmed that they have purchased more than $1 billion worth of bitcoin since the end of January as a reserve asset for their stablecoin Terra USD (UST), the media reported Monday.

Bitcoin has gained 17% in the past week",2022-04-06 14:06:26+00:00
1511706900949307392,en,"What's Happening With Bitcoin?
#Bitcoin #ETH #Bitcoin2022 #trading #news https://t.co/4Fq5ZPelNh",2022-04-06 14:06:25+00:00
1511706915168006155,en,"@rovercrc I see #Bitcoin slowly becoming a substtute currency for banks. Playing same role as #gold did in the early days. Btc over fiat.
Thanks to @stellajeffreyfx he knows a lot when it comes to Btcoin, his tweets &amp; predictions have been helpful. Thanks for taking your time to educate us",2022-04-06 14:06:29+00:00
1511706914425556997,und,#Bitsubishi #Crypto #BSCGem #Binance #BabyDogeCoin· #cryptocurrency #BTC #Bitcoin #BNB #blockchain  #ETH #shibainu https://t.co/KpWfOwFdEg,2022-04-06 14:06:29+00:00
1511706908637470720,und,"https://t.co/QsHWRmVkzR

#SHIBUY #Bitcoin #Binance #BNB #BSC #BTC #dogecoin #doge #SHIBARMY #SHIB #shibainu #elonmusk #crypto #pancakeswap #SOL #SAFEMOON #MRI #FLOKI #APE #ZIL #Zilliqa #Metaverse #NFT #altcoin #opensea #P2E #ALTSEASON #alts
937",2022-04-06 14:06:27+00:00
1511706904619233282,en,Market is Bearish! Bears are celebrating! #Crypto #CryptoTrading #CryptoMarket #BTC #ETH #Altcoin #Bitcoin #AVAX $BTC $ETH,2022-04-06 14:06:26+00:00
1511706904539578372,tr,@bycoinhunter #Bitcoin in FED'e kadar son bir zirve olacağından emin oldukları için.,2022-04-06 14:06:26+00:00
1511706903554162692,en,@NFTLoverX3 @MoodyOwlNFT PRIVATE AND PUBLIC MINT WILL BE ON THE SAME DAAAY!! CAN'T WAIT 😩😌💕 #AikoShades WILL BE EPIIIC!!! No doubt because the first collection was freaking sold out!! SO DON'T MISS THESE AMAZING AIKO WAIFUS!! @elonmusk @APompliano @saylor @Bitcoin @BarrySilbert #aiko #SolanaNFTs,2022-04-06 14:06:26+00:00
1511706902673387523,en,"@cryptonewshindi BREAKING NEWS !!!!
""BTC PAIR SHIBA""

SHIBA TO THE MARS.
#SHIB #shiba #SHIBARMY #ShibArmy #shibainu #Shibarium  #Shiberse #SHIBOSHIS #ShibaSwap #SHIBARMY4LIFE #SHIBABURNTOKEN 
https://t.co/ZWq5pvDmJh",2022-04-06 14:06:26+00:00
1511706902451060738,en,"Fantastic project with great potential. The team's dedication and ingenuity with excellent fan support will make this the envy of the crypto world. Glad to .
@MdJamal42834
@SOHAN08929083
@MstParvin10

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #ImmortalCat #ICC #Airdropstario https://t.co/6h4bmUebRp",2022-04-06 14:06:26+00:00
1511706902387900422,en,Beautiful 🥰 #Crypto #cryptocurrency #Bitcoin https://t.co/J3LAHwqiZ7,2022-04-06 14:06:26+00:00
